system_id,family,dimension,condition_exponent,epsilon,seed,condition2_j,condition2_guarded,backward_error_j,backward_error_guarded,forward_bound_j,forward_bound_guarded,U_direct,relative_uncertainty,eta_stable_binary64,wp27_style_label,z_binary64_hex,zg_binary64_hex,delta_direct_hex,delta_stable_hex,finite
SPD_D16_C08_E1eM15,SPD,16,8,1e-15,2407868683346294555,101007241.59649967,101007231.3940906,4.0027699820844445e-17,4.475185619979877e-17,4.043087562702759e-09,4.520261114920902e-09,1.6427359407886824e-08,8.563353053601254e-09,3.733516625255773e-08,TRANSITION,"[""0x1.999999999999bp-1"", ""0x1.3333333333333p-2"", ""0x1.999999999999ap-3"", ""-0x1.999999999999bp-4"", ""-0x1.3333333333332p-1"", ""0x1.3333333333334p-2"", ""-0x1.999999999998cp-4"", ""0x1.999999999998bp-4"", ""-0x1.999999999999dp-2"", ""0x1.999999999999ap-1"", ""-0x1.9999999999961p-3"", ""-0x1.000000000000dp-1"", ""-0x1.9999999999946p-4"", ""0x1.cccccccccccc9p-1"", ""0x1.99999999997c5p-2"", ""-0x1.333333333336cp-1""]","[""0x1.99999999996e4p-1"", ""0x1.3333333333349p-2"", ""0x1.999999998934dp-3"", ""-0x1.99999999b49e5p-4"", ""-0x1.3333333336733p-1"", ""0x1.33333333322cap-2"", ""-0x1.9999999a7c50bp-4"", ""0x1.999999994ac64p-4"", ""-0x1.999999997f2afp-2"", ""0x1.99999999af9f9p-1"", ""-0x1.9999998e5cefbp-3"", ""-0x1.fffffff71112cp-2"", ""-0x1.99999996fe69ep-4"", ""0x1.ccccccc457f97p-1"", ""0x1.999996f412235p-2"", ""-0x1.33333131be627p-1""]","[""-0x1.5b80000000000p-44"", ""0x1.6000000000000p-50"", ""-0x1.064d000000000p-39"", ""-0x1.b04a000000000p-40"", ""-0x1.a008000000000p-40"", ""-0x1.06a0000000000p-42"", ""-0x1.c56fe00000000p-37"", ""-0x1.3b49c00000000p-38"", ""0x1.a6ee000000000p-38"", ""0x1.605f000000000p-37"", ""0x1.6794cc0000000p-32"", ""0x1.1ddddc0000000p-31"", ""0x1.4d95400000000p-35"", ""-0x1.0e9a640000000p-30"", ""-0x1.52c3ac8000000p-25"", ""0x1.00ba6a2800000p-24""]","[""-0x1.5b58e83cdd89fp-44"", ""0x1.6e790a13a5131p-50"", ""-0x1.064d05f770be0p-39"", ""-0x1.b04a7386cbb82p-40"", ""-0x1.9ff5bd268406cp-40"", ""-0x1.069dbc531c199p-42"", ""-0x1.c56e89236cc96p-37"", ""-0x1.3b4ab9c07b6d7p-38"", ""0x1.a6f0f17b4e703p-38"", ""0x1.60614ea6fe40ep-37"", ""0x1.6795b523f663fp-32"", ""0x1.1ddd7f966bca3p-31"", ""0x1.4d9944248721bp-35"", ""-0x1.0e9a822133668p-30"", ""-0x1.52c3a5ffcef14p-25"", ""0x1.00ba69194e0c0p-24""]",True
SPD_D16_C08_E1eM14,SPD,16,8,1e-14,15808467969270914612,104083118.87632257,104083012.68916276,5.272586894970332e-17,4.1716536317489047e-19,5.487872915866125e-09,4.34198277906966e-11,1.0259027962932379e-08,5.531297178073097e-09,3.815145381619145e-07,OBSERVABLE,"[""-0x1.999999999999bp-1"", ""0x1.6666666666667p-1"", ""0x1.999999999999bp-4"", ""0x1.999999999999cp-4"", ""0x1.0000000000001p-1"", ""-0x1.999999999999ap-3"", ""-0x1.9999999999999p-3"", ""-0x1.6666666666666p-1"", ""-0x1.999999999998ap-4"", ""-0x1.999999999999bp-1"", ""-0x1.9999999999937p-3"", ""0x1.99999999999d1p-2"", ""0x1.3333333333308p-2"", ""-0x1.999999999981cp-4"", ""-0x1.333333333334cp-1"", ""0x1.99999999999cap-2""]","[""-0x1.9999999998a38p-1"", ""0x1.66666666688a9p-1"", ""0x1.99999999dc2fep-4"", ""0x1.99999999c6bbdp-4"", ""0x1.00000000109afp-1"", ""-0x1.99999999ccafap-3"", ""-0x1.99999999ce2dfp-3"", ""-0x1.6666666697df8p-1"", ""-0x1.9999999747538p-4"", ""-0x1.999999997d9c3p-1"", ""-0x1.9999996c59151p-3"", ""0x1.999999551b0afp-2"", ""0x1.333333047c682p-2"", ""-0x1.9999993e8721bp-4"", ""-0x1.33331f59ac032p-1"", ""0x1.99997f8bd1b05p-2""]","[""0x1.ec60000000000p-42"", ""0x1.1210000000000p-40"", ""0x1.0a58c00000000p-38"", ""0x1.6910800000000p-39"", ""0x1.09ae000000000p-37"", ""-0x1.98b0000000000p-38"", ""-0x1.a4a3000000000p-38"", ""-0x1.8bc9000000000p-36"", ""0x1.2922900000000p-35"", ""0x1.bfd8000000000p-37"", ""0x1.6a03f30000000p-30"", ""-0x1.11fa488000000p-28"", ""-0x1.75b6430000000p-29"", ""0x1.6c49804000000p-30"", ""0x1.3d98731a00000p-21"", ""-0x1.a0dc7ec500000p-22""]","[""0x1.ec323c29d43ddp-42"", ""0x1.120ff41b833c9p-40"", ""0x1.0a598a900d5d0p-38"", ""0x1.6913ab7017590p-39"", ""0x1.09aeb32d24f8bp-37"", ""-0x1.98affd408d7a1p-38"", ""-0x1.a4a27f45f17c5p-38"", ""-0x1.8bc77a6fcc1c0p-36"", ""0x1.29226847fb542p-35"", ""0x1.bfd5cd94f4d9bp-37"", ""0x1.6a0421f85f68fp-30"", ""-0x1.11fa3b90263b7p-28"", ""-0x1.75b655ca85c03p-29"", ""0x1.6c499825bb51ap-30"", ""0x1.3d9872cd1510bp-21"", ""-0x1.a0dc7e2d83dedp-22""]",True
SPD_D16_C08_E1eM12,SPD,16,8,1e-12,10653216479898556617,103046869.42440973,103036357.57691777,4.852258864638267e-17,4.8519796127410285e-17,5.00010088137915e-09,4.9993030883360276e-09,1.7998769202861493e-08,9.99931622381197e-09,4.294488714459061e-05,OBSERVABLE,"[""-0x1.9999999999998p-3"", ""0x1.0000000000001p-1"", ""-0x1.3333333333333p-2"", ""-0x1.3333333333332p-2"", ""-0x1.3333333333333p-1"", ""0x1.999999999999bp-3"", ""-0x1.3333333333331p-2"", ""0x1.99999999999a5p-4"", ""-0x1.cccccccccccccp-1"", ""0x1.999999999999cp-4"", ""0x1.ffffffffffffep-2"", ""0x1.666666666666fp-1"", ""-0x1.3333333333341p-2"", ""-0x1.99999999999b4p-3"", ""0x1.66666666665eap-1"", ""0x1.333333333330fp-2""]","[""-0x1.999999921a4a2p-3"", ""0x1.00000000fe7f0p-1"", ""-0x1.33333336f9d2bp-2"", ""-0x1.33333349b31f8p-2"", ""-0x1.333333426a341p-1"", ""0x1.9999998719a34p-3"", ""-0x1.3333323df2f3dp-2"", ""0x1.9999947117468p-4"", ""-0x1.cccccc6ee68dcp-1"", ""0x1.9999970be66dbp-4"", ""0x1.ffffe1af4d6e6p-2"", ""0x1.66664f2d9b3d6p-1"", ""-0x1.33331c502e0a0p-2"", ""-0x1.99997162df922p-3"", ""0x1.665d25ef6e92bp-1"", ""0x1.332af159ae63cp-2""]","[""0x1.dfd3d80000000p-33"", ""0x1.fcfde00000000p-34"", ""-0x1.e34fc00000000p-33"", ""-0x1.67fec60000000p-30"", ""-0x1.e6e01c0000000p-30"", ""-0x1.27ff670000000p-31"", ""0x1.ea807e8000000p-27"", ""-0x1.4a2094f400000p-26"", ""0x1.7798fc0000000p-27"", ""-0x1.46d9960800000p-27"", ""-0x1.e50b291800000p-22"", ""-0x1.738cb29900000p-21"", ""0x1.6e3052a100000p-22"", ""0x1.41b5d04900000p-22"", ""-0x1.280edef97e000p-14"", ""-0x1.083b3099a6000p-15""]","[""0x1.dfd3db8cc8e20p-33"", ""0x1.fcfdfa0478504p-34"", ""-0x1.e34fc1fd7221ep-33"", ""-0x1.67fec450e3b5fp-30"", ""-0x1.e6e0188993751p-30"", ""-0x1.27ff64de963f8p-31"", ""0x1.ea807e31a4a92p-27"", ""-0x1.4a2095281a7adp-26"", ""0x1.7798fbbc70e6fp-27"", ""-0x1.46d995ff8f027p-27"", ""-0x1.e50b291aa9886p-22"", ""-0x1.738cb2953ed46p-21"", ""0x1.6e30529338ae8p-22"", ""0x1.41b5d04a1af61p-22"", ""-0x1.280edef93be83p-14"", ""-0x1.083b309789babp-15""]",True
SPD_D16_C08_E1eM8,SPD,16,8,1e-8,7698811840810382735,101006776.86221069,50250797.049640514,7.983103218591949e-17,1.0464438050587457e-16,8.063475319702762e-09,5.2584635548375e-09,2.5668658284974163e-08,1.303128687688695e-08,0.1847223161537309,OBSERVABLE,"[""0x1.6666666666666p-1"", ""0x1.ccccccccccccap-1"", ""-0x1.999999999999bp-2"", ""0x1.999999999999ap-3"", ""-0x1.3333333333334p-2"", ""-0x1.3333333333333p-2"", ""-0x1.ffffffffffffep-2"", ""-0x1.999999999998bp-3"", ""0x1.3333333333331p-1"", ""0x1.3333333333335p-2"", ""0x1.3333333333342p-1"", ""0x1.99999999999aep-2"", ""-0x1.fffffffffffdcp-2"", ""0x1.99999999999dap-2"", ""0x1.666666666657dp-1"", ""-0x1.9999999999c52p-3""]","[""0x1.666654ba6b242p-1"", ""0x1.ccccb9d6de73cp-1"", ""-0x1.999b952793225p-2"", ""0x1.999c6092964efp-3"", ""-0x1.33317ad334f29p-2"", ""-0x1.3331f53b90b2ep-2"", ""-0x1.fff895cefd0c9p-2"", ""-0x1.99a4222b468cap-3"", ""0x1.33218abdeae14p-1"", ""0x1.33328c0538287p-2"", ""0x1.2fdb9d95d32ffp-1"", ""0x1.94d40077649fep-2"", ""-0x1.fac09daaa1459p-2"", ""0x1.95bcaa0f0902ap-2"", ""0x1.669316c913030p-2"", ""-0x1.9b7726d82f460p-4""]","[""-0x1.1abfb42400000p-21"", ""-0x1.2f5ee58e00000p-21"", ""-0x1.fb8df988a0000p-18"", ""0x1.637c7e5aa8000p-18"", ""0x1.b85ffe40b0000p-18"", ""0x1.3df7a28050000p-18"", ""0x1.da8c40bcd4000p-16"", ""-0x1.5112359e7e000p-16"", ""-0x1.1a8754851d000p-13"", ""-0x1.4e5bf615c0000p-19"", ""-0x1.abcaceb002180p-8"", ""-0x1.3166488d3ec00p-8"", ""0x1.4fd89557ae0c0p-8"", ""-0x1.ee77c5484d800p-9"", ""-0x1.6639b603b9acap-2"", ""0x1.97bc0c5b04444p-4""]","[""-0x1.1abfb42651d99p-21"", ""-0x1.2f5ee58f436edp-21"", ""-0x1.fb8df988db0fep-18"", ""0x1.637c7e5abee25p-18"", ""0x1.b85ffe40a9119p-18"", ""0x1.3df7a2804ab9cp-18"", ""0x1.da8c40bcd915ap-16"", ""-0x1.5112359e77e9dp-16"", ""-0x1.1a8754851e84cp-13"", ""-0x1.4e5bf615d140fp-19"", ""-0x1.abcaceb002977p-8"", ""-0x1.3166488d3ed95p-8"", ""0x1.4fd89557adef1p-8"", ""-0x1.ee77c5484ced0p-9"", ""-0x1.6639b603b9b0ap-2"", ""0x1.97bc0c5b04228p-4""]",True
SPD_D16_C10_E1eM16,SPD,16,10,1e-16,16548443480826426309,10202151820.045492,10202141411.741348,4.041298693183669e-17,5.01511941372574e-18,4.122995981710009e-07,5.116496007345238e-08,9.093831107813577e-07,4.634645483505252e-07,5.334796826670171e-07,TRANSITION,"[""0x1.9999999999998p-4"", ""-0x1.999999999999ap-1"", ""-0x1.999999999999ap-4"", ""0x1.9999999999998p-4"", ""0x1.9999999999999p-4"", ""0x1.9999999999996p-3"", ""-0x1.3333333333332p-1"", ""0x1.9999999999999p-1"", ""0x1.999999999998cp-1"", ""0x1.0000000000000p-1"", ""0x1.9999999999995p-3"", ""-0x1.9999999999c8fp-3"", ""0x1.9999999999a3bp-4"", ""-0x1.3333333333517p-2"", ""-0x1.0000000000242p-1"", ""-0x1.cccccccccccadp-1""]","[""0x1.999999999ec7bp-4"", ""-0x1.9999999999b63p-1"", ""-0x1.99999999a64dap-4"", ""0x1.999999999d127p-4"", ""0x1.9999999992176p-4"", ""0x1.9999999969e39p-3"", ""-0x1.3333333344cedp-1"", ""0x1.9999999975724p-1"", ""0x1.999999983cec8p-1"", ""0x1.000000000583ap-1"", ""0x1.9999999d77fdep-3"", ""-0x1.99999999f2ccep-3"", ""0x1.999998f0e2e05p-4"", ""-0x1.3333330daf993p-2"", ""-0x1.ffffdd37bc4f8p-2"", ""-0x1.ccccae48d2306p-1""]","[""0x1.4b8c000000000p-42"", ""-0x1.c900000000000p-45"", ""-0x1.9680000000000p-41"", ""0x1.bc78000000000p-43"", ""-0x1.e08c000000000p-42"", ""-0x1.7dae800000000p-38"", ""-0x1.19bb000000000p-37"", ""-0x1.213a800000000p-36"", ""-0x1.5cac400000000p-33"", ""0x1.60e8000000000p-39"", ""0x1.ef32480000000p-34"", ""-0x1.640fc00000000p-37"", ""-0x1.516d86c000000p-29"", ""0x1.2c1dc20000000p-29"", ""0x1.16421fc600000p-21"", ""0x1.e83fa9a700000p-21""]","[""0x1.4b87cd1228678p-42"", ""-0x1.ca073ff597e3bp-45"", ""-0x1.967d6d4f8a319p-41"", ""0x1.bc820b8724c2bp-43"", ""-0x1.e090e8aeada09p-42"", ""-0x1.7daa383d87b25p-38"", ""-0x1.19bb2ab8e4784p-37"", ""-0x1.213b4452a0af6p-36"", ""-0x1.5cad53195b45ap-33"", ""0x1.60f179363e7cfp-39"", ""0x1.ef333a3727082p-34"", ""-0x1.64b3ddcfec560p-37"", ""-0x1.516d679098caep-29"", ""0x1.2c1d70beb8558p-29"", ""0x1.16421c7db07d3p-21"", ""0x1.e83fa8edef910p-21""]",True
SPD_D16_C10_E1eM15,SPD,16,10,1e-15,16921559322098884807,10100638359.876331,10100537353.189041,8.33065148805055e-17,1.0538224461012412e-16,8.414496878666236e-07,1.0644184310328536e-06,3.896553917311994e-06,1.9058668192347444e-06,3.4639297842261803e-06,TRANSITION,"[""0x1.3333333333333p-1"", ""0x1.6666666666665p-1"", ""0x1.999999999999ap-4"", ""-0x1.999999999999bp-2"", ""0x1.9999999999996p-1"", ""-0x1.999999999999bp-4"", ""-0x1.3333333333333p-1"", ""-0x1.6666666666668p-1"", ""-0x1.9999999999963p-3"", ""0x1.999999999999bp-3"", ""-0x1.999999999999bp-4"", ""-0x1.cccccccccccdap-1"", ""0x1.fffffffffff04p-2"", ""-0x1.9999999999befp-4"", ""0x1.6666666666c18p-1"", ""0x1.999999999a211p-4""]","[""0x1.3333333334be5p-1"", ""0x1.6666666669696p-1"", ""0x1.9999999a5e2e2p-4"", ""-0x1.9999999991a74p-2"", ""0x1.9999999995893p-1"", ""-0x1.999999a122c53p-4"", ""-0x1.33333332812f7p-1"", ""-0x1.6666666591150p-1"", ""-0x1.999999a6f65b0p-3"", ""0x1.9999995825c2dp-3"", ""-0x1.999999db8f3a7p-4"", ""-0x1.ccccc9b66692cp-1"", ""0x1.fffffbd684cbbp-2"", ""-0x1.9999998ea78cdp-4"", ""0x1.66657b350c99fp-1"", ""0x1.99988b7c81b50p-4""]","[""0x1.8b20000000000p-41"", ""0x1.8188000000000p-40"", ""0x1.8929000000000p-37"", ""0x1.fc9c000000000p-40"", ""-0x1.040c000000000p-39"", ""-0x1.e24ae00000000p-34"", ""0x1.6407800000000p-34"", ""0x1.aaa3000000000p-34"", ""-0x1.ab989a0000000p-32"", ""-0x1.05cf5b8000000p-29"", ""-0x1.07d6830000000p-30"", ""0x1.8b331d7000000p-24"", ""-0x1.0a5ec92400000p-24"", ""0x1.5e46440000000p-33"", ""-0x1.d662b44f20000p-18"", ""-0x1.0e1d186c10000p-20""]","[""0x1.8b34b43219c4ep-41"", ""0x1.817713e59f031p-40"", ""0x1.89290800cdf25p-37"", ""0x1.fc85b3f102d0ap-40"", ""-0x1.042208c8db871p-39"", ""-0x1.e24af1e027632p-34"", ""0x1.64081db3bed53p-34"", ""0x1.aaa2fd93517bcp-34"", ""-0x1.ab9957b6dbfa4p-32"", ""-0x1.05cf77beeb0e9p-29"", ""-0x1.07d653b846cbbp-30"", ""0x1.8b331d6652101p-24"", ""-0x1.0a5ec6bcd0350p-24"", ""0x1.5e49e59f5efa0p-33"", ""-0x1.d662b4c5261d2p-18"", ""-0x1.0e1d19aff7240p-20""]",True
SPD_D16_C10_E1eM14,SPD,16,10,1e-14,12749692603971519529,10000150556.219154,9999150635.6916,7.144699489051565e-17,3.5740849859601387e-17,7.144812161776207e-07,3.57378269312973e-07,2.76406308616208e-06,1.0718576906076895e-06,2.1887348050248086e-05,OBSERVABLE,"[""-0x1.9999999999998p-2"", ""0x1.9999999999998p-1"", ""0x1.cccccccccccccp-1"", ""-0x1.3333333333334p-1"", ""-0x1.6666666666666p-1"", ""0x1.3333333333330p-1"", ""-0x1.9999999999996p-1"", ""0x1.9999999999999p-1"", ""-0x1.3333333333346p-2"", ""0x1.9999999999ae3p-4"", ""-0x1.6666666666687p-1"", ""-0x1.999999999993cp-1"", ""0x1.9999999999a05p-1"", ""-0x1.333333333330cp-1"", ""0x1.9999999999b50p-2"", ""-0x1.9999999999ec7p-2""]","[""-0x1.99999999eece7p-2"", ""0x1.9999999993d86p-1"", ""0x1.cccccccbb8a29p-1"", ""-0x1.33333333be6cdp-1"", ""-0x1.66666666d594dp-1"", ""0x1.3333332fd69f9p-1"", ""-0x1.9999999dff26cp-1"", ""0x1.99999991d7d48p-1"", ""-0x1.3333331594534p-2"", ""0x1.99999ad75ca90p-4"", ""-0x1.66666658079c6p-1"", ""-0x1.9999812b2a4ccp-1"", ""0x1.9999803f63923p-1"", ""-0x1.33331e53b1271p-1"", ""0x1.998f1a22146d5p-2"", ""-0x1.998f2da27da64p-2""]","[""-0x1.54d3c00000000p-36"", ""-0x1.7048000000000p-39"", ""-0x1.142a300000000p-33"", ""-0x1.1673200000000p-34"", ""-0x1.bcb9c00000000p-35"", ""-0x1.ae49b80000000p-32"", ""-0x1.1963580000000p-31"", ""-0x1.f071440000000p-31"", ""0x1.d9ee120000000p-30"", ""0x1.3dc2fad000000p-28"", ""0x1.cbd9820000000p-30"", ""0x1.86e6f47000000p-21"", ""-0x1.95a360e200000p-21"", ""0x1.4df8209b00000p-21"", ""-0x1.4feef0a8f6000p-15"", ""0x1.4d7ee388c6000p-15""]","[""-0x1.54d2f51cc87afp-36"", ""-0x1.704a14893a188p-39"", ""-0x1.142a66b0cf37fp-33"", ""-0x1.16733b0f17b0ep-34"", ""-0x1.bcba21d27b687p-35"", ""-0x1.ae49c9f67556fp-32"", ""-0x1.196353d51af83p-31"", ""-0x1.f07146975f467p-31"", ""0x1.d9edfbed6387ap-30"", ""0x1.3dc300ab092acp-28"", ""0x1.cbd95614ae8c0p-30"", ""0x1.86e6f4acbbc04p-21"", ""-0x1.95a360b4df76ap-21"", ""0x1.4df820057d22dp-21"", ""-0x1.4feef0bc3d17fp-15"", ""0x1.4d7ee37a52b60p-15""]",True
SPD_D16_C10_E1eM12,SPD,16,10,1e-12,8799369420081985354,10408246637.959015,10303133233.469158,7.11358830305091e-17,3.118078925893768e-19,7.404003635828346e-07,3.2125982709163774e-09,1.6172469618208621e-06,7.436109452887624e-07,0.002486687190852966,OBSERVABLE,"[""0x1.ccccccccccccfp-1"", ""-0x1.999999999999ap-4"", ""0x1.999999999999bp-2"", ""-0x1.9999999999998p-3"", ""-0x1.999999999999bp-3"", ""0x1.999999999999ap-2"", ""0x1.999999999999bp-3"", ""0x1.6666666666664p-1"", ""0x1.6666666666668p-1"", ""-0x1.ccccccccccce2p-1"", ""-0x1.9999999999996p-1"", ""-0x1.9999999999919p-4"", ""0x1.66666666666a9p-1"", ""0x1.0000000000031p-1"", ""-0x1.ffffffffff8abp-2"", ""0x1.9999999999901p-3""]","[""0x1.ccccccc936800p-1"", ""-0x1.99999961e3b9cp-4"", ""0x1.999999c9a720dp-2"", ""-0x1.999998216711bp-3"", ""-0x1.99999a8d66f52p-3"", ""0x1.9999a10dfc56ep-2"", ""0x1.99999e9710ebap-3"", ""0x1.6666680d473f7p-1"", ""0x1.666650aa6ffa5p-1"", ""-0x1.cccca13f47de5p-1"", ""-0x1.99995e3d26b3ep-1"", ""-0x1.99865126ff2dcp-4"", ""0x1.665ca7729dec7p-1"", ""0x1.fff5232e53cddp-2"", ""-0x1.fae39f86ce5fep-2"", ""0x1.955699fa191cbp-3""]","[""-0x1.cb26780000000p-32"", ""0x1.bdaeff0000000p-31"", ""0x1.806c390000000p-29"", ""0x1.783287d000000p-27"", ""-0x1.e79ab6e000000p-28"", ""0x1.dd18af5000000p-24"", ""0x1.3f5dd47c00000p-25"", ""0x1.a6e0d93000000p-25"", ""-0x1.5bbf66c300000p-21"", ""0x1.5c6c277e80000p-20"", ""0x1.dae3972c00000p-20"", ""0x1.348729a63d000p-16"", ""-0x1.37de790fc4000p-14"", ""-0x1.5b9a35870a000p-15"", ""0x1.47181e4c4ab40p-8"", ""-0x1.10bfe7e01cd80p-9""]","[""-0x1.cb265ec93e7bep-32"", ""0x1.bdaefe0330889p-31"", ""0x1.806c393a8f138p-29"", ""0x1.783287fa39205p-27"", ""-0x1.e79ab723d3fd2p-28"", ""0x1.dd18af6238ff0p-24"", ""0x1.3f5dd4796e0c0p-25"", ""0x1.a6e0d9521902ap-25"", ""-0x1.5bbf66c528b87p-21"", ""0x1.5c6c2779340c6p-20"", ""0x1.dae3972bc0bd8p-20"", ""0x1.348729aa0c064p-16"", ""-0x1.37de7910be944p-14"", ""-0x1.5b9a35880b9f7p-15"", ""0x1.47181e4c5abd4p-8"", ""-0x1.10bfe7e02b033p-9""]",True
SPD_D16_C10_E1eM8,SPD,16,10,1e-8,10419632958394333235,10304672003.441164,101020510.73429853,1.3950819684123066e-18,2.557587013887625e-17,1.4375862309069299e-08,2.583687470578814e-09,3.369607642131675e-08,1.6560718074346568e-08,0.4345961021617833,OBSERVABLE,"[""-0x1.9999999999999p-2"", ""-0x1.999999999999ap-4"", ""0x1.999999999999ap-4"", ""0x1.999999999999ap-3"", ""-0x1.ccccccccccccap-1"", ""0x1.ccccccccccccdp-1"", ""0x1.9999999999999p-2"", ""-0x1.3333333333334p-2"", ""-0x1.3333333333330p-1"", ""0x1.333333333333cp-2"", ""0x1.ffffffffffffcp-2"", ""0x1.6666666666641p-1"", ""0x1.99999999998edp-2"", ""0x1.3333333333259p-2"", ""0x1.3333333333290p-1"", ""0x1.ffffffffff4c0p-2""]","[""-0x1.999950b401f81p-2"", ""-0x1.999a386e2e4d7p-4"", ""0x1.998c779957425p-4"", ""0x1.9994f06fe4810p-3"", ""-0x1.cccd12846a6cfp-1"", ""0x1.ccb28633d2ba2p-1"", ""0x1.99967f35651c8p-2"", ""-0x1.3309d3e103b36p-2"", ""-0x1.30143a8f3f60ap-1"", ""0x1.3001c4c03e960p-2"", ""0x1.fb0181a258ddcp-2"", ""0x1.681ff89e3a7fcp-2"", ""0x1.9b377b4a25760p-3"", ""0x1.27f4a98ddc1edp-3"", ""0x1.b808b0e6012a9p-8"", ""0x1.5da9b0f78c2b1p-8""]","[""0x1.23965e8600000p-20"", ""-0x1.3da92967a0000p-21"", ""-0x1.a440084aea000p-17"", ""-0x1.2a4a6d4628000p-17"", ""-0x1.16de768140000p-19"", ""-0x1.a4698fa12b000p-13"", ""-0x1.8d321a3e88000p-17"", ""0x1.4afa917bff000p-13"", ""0x1.8f7c51f9e9300p-8"", ""-0x1.98b7397a4ee00p-9"", ""-0x1.3f9f9769c8800p-8"", ""-0x1.64acd42e92486p-2"", ""-0x1.97fbb7e90da7ap-3"", ""-0x1.3e71bcd88a2c5p-3"", ""-0x1.2fc321d16726bp-1"", ""-0x1.fa89593c211b5p-2""]","[""0x1.23965e86330e0p-20"", ""-0x1.3da9296786709p-21"", ""-0x1.a440084ae9bccp-17"", ""-0x1.2a4a6d4622404p-17"", ""-0x1.16de767fc3840p-19"", ""-0x1.a4698fa12a87fp-13"", ""-0x1.8d321a3e948f8p-17"", ""0x1.4afa917bfd322p-13"", ""0x1.8f7c51f9e932cp-8"", ""-0x1.98b7397a4eee4p-9"", ""-0x1.3f9f9769c8995p-8"", ""-0x1.64acd42e92462p-2"", ""-0x1.97fbb7e90dabap-3"", ""-0x1.3e71bcd88a33cp-3"", ""-0x1.2fc321d167265p-1"", ""-0x1.fa89593c211bap-2""]",True
NONSYMMETRIC_D02_C02_E1eM16,NONSYMMETRIC,2,2,1e-16,17283056379808199733,99.99980001120086,99.99980001119987,1.9101904666142495e-18,1.9101904666142664e-18,1.9101866464472746e-16,1.9101866464472724e-16,3.8883700148697485e-15,4.822929427790057e-15,9.922759231772232e-15,TRANSITION,"[""-0x1.9999999999999p-4"", ""0x1.999999999999bp-1""]","[""-0x1.999999999999ap-4"", ""0x1.9999999999952p-1""]","[""-0x1.0000000000000p-56"", ""-0x1.2400000000000p-47""]","[""-0x1.bab81d9623584p-58"", ""-0x1.203acf6e30fdep-47""]",True
NONSYMMETRIC_D02_C02_E1eM15,NONSYMMETRIC,2,2,1e-15,4683485844308135370,99.99880037922848,99.99880037921861,1.9169216981988416e-18,1.916921698199008e-18,1.9168987024079768e-16,1.916898702407954e-16,3.8894523013730965e-15,4.8242718389819816e-15,9.922573183238111e-14,OBSERVABLE,"[""0x1.999999999999ap-4"", ""0x1.9999999999998p-1""]","[""0x1.9999999999986p-4"", ""0x1.99999999996c8p-1""]","[""-0x1.4000000000000p-52"", ""-0x1.6800000000000p-44""]","[""-0x1.2bc13a40c80b8p-52"", ""-0x1.684752843b031p-44""]",True
NONSYMMETRIC_D02_C02_E1eM14,NONSYMMETRIC,2,2,1e-14,4639842741608232392,100.00030000820085,100.00030000810186,5.122493363779238e-19,0.0,5.122508731679418e-17,0.0,1.0044679390381767e-15,4.492117185816956e-15,4.473113001742809e-13,OBSERVABLE,"[""-0x1.9999999999999p-3"", ""0x1.9999999999999p-4""]","[""-0x1.9999999999946p-3"", ""0x1.9999999997d73p-4""]","[""0x1.4c00000000000p-49"", ""-0x1.c260000000000p-44""]","[""0x1.4b76837c12f77p-49"", ""-0x1.c256d8d87f01cp-44""]",True
NONSYMMETRIC_D02_C02_E1eM12,NONSYMMETRIC,2,2,1e-12,7587841919955847331,100.000800163216,100.00080015331591,0.0,6.278561990602769e-17,0.0,6.278612228724768e-15,6.250491406498464e-15,1.0719504326598968e-14,8.574929256816765e-11,OBSERVABLE,"[""0x1.3333333333333p-2"", ""-0x1.0000000000000p-1""]","[""0x1.333333333251fp-2"", ""-0x1.ffffffff24197p-2""]","[""-0x1.c280000000000p-43"", ""0x1.b7cd200000000p-35""]","[""-0x1.c25c9c943a614p-43"", ""0x1.b7cd1706edc5bp-35""]",True
NONSYMMETRIC_D02_C02_E1eM8,NONSYMMETRIC,2,2,1e-8,5169726596858374889,100.02080337115476,100.02070434638456,5.582113815862401e-19,5.582114868652572e-19,5.583275083717797e-17,5.583270609050563e-17,3.9162574022830865e-15,4.5525567572841244e-15,5.814965166367895e-07,OBSERVABLE,"[""0x1.6666666666666p-1"", ""-0x1.ffffffffffffep-2""]","[""0x1.666665f26e716p-1"", ""-0x1.ffffde7160d0dp-2""]","[""-0x1.cfdfd40000000p-27"", ""0x1.0c74f97880000p-21""]","[""-0x1.cfdfd429401f5p-27"", ""0x1.0c74f979074bcp-21""]",True
NONSYMMETRIC_D02_C04_E1eM16,NONSYMMETRIC,2,4,1e-16,6273133780200723991,10000.0800003216,10000.0800003116,0.0,6.037773255955909e-21,0.0,6.037821558330096e-17,3.2459121844295616e-15,4.5012703140823495e-15,8.320550666255431e-13,OBSERVABLE,"[""-0x1.999999999999ap-2"", ""0x1.3333333333333p-1""]","[""-0x1.99999999999afp-2"", ""0x1.3333333331e16p-1""]","[""-0x1.5000000000000p-50"", ""-0x1.51d0000000000p-41""]","[""-0x1.4e593c20c2506p-50"", ""-0x1.51c5727b4e585p-41""]",True
